DXB,BCD
DXB,BKI
DXB,BKK
DXB,BSO
DXB,BWN
DXB,BXU
DXB,CAN
DXB,CBO
DXB,CEB
DXB,CGK
DXB,CGY
DXB,CRK
DXB,CYZ
DXB,DGT
DXB,DOH
DXB,DPS
DXB,DVO
DXB,FUK
DXB,GES
DXB,HAN
DXB,HKG
DXB,HKT
DXB,ICN
DXB,ILO
DXB,KIX
DXB,KLO
DXB,KUL
DXB,KWI
DXB,LAO
DXB,LGP
DXB,MBT
DXB,MEL
DXB,MFM
DXB,MNL
DXB,MPH
DXB,NGO
DXB,OZC
DXB,PAG
DXB,PEK
DXB,PPS
DXB,PUS
DXB,PVG
DXB,REP
DXB,RUH
DXB,RXS
DXB,SGN
DXB,SIN
DXB,SUG
DXB,SYD
DXB,TAC
DXB,TAG
DXB,TPE
DXB,TUG
DXB,USU
DXB,WNP
DXB,XMN
DXB,ZAM
MEL,BCD
MEL,BKK
MEL,BSO
MEL,BWN
MEL,BXU
MEL,CAN
MEL,CBO
MEL,CEB
MEL,CGY
MEL,CYZ
MEL,DGT
MEL,DPL
MEL,DPS
MEL,DVO
MEL,DXB
MEL,FUK
MEL,GES
MEL,HKG
MEL,IAO
MEL,ICN
MEL,ILO
MEL,KIX
MEL,KLO
MEL,LGP
MEL,MBT
MEL,MFM
MEL,MNL
MEL,MPH
MEL,NGO
MEL,NRT
MEL,OZC
MEL,PAG
MEL,PEK
MEL,PPS
MEL,PVG
MEL,REP
MEL,RXS
MEL,SGN
MEL,SIN
MEL,SJI
MEL,TAC
MEL,TAG
MEL,TBH
MEL,TPE
MEL,TUG
MEL,USU
MEL,VRC
MEL,WNP
MEL,XMN
MEL,ZAM
SYD,BCD
SYD,BKI
SYD,BKK
SYD,BSO
SYD,BWN
SYD,BXU
SYD,CAN
SYD,CEB
SYD,CGK
SYD,CGY
SYD,CYZ
SYD,DGT
SYD,DOH
SYD,DPL
SYD,DPS
SYD,DVO
SYD,DXB
SYD,FUK
SYD,GES
SYD,HAN
SYD,HKG
SYD,HKT
SYD,IAO
SYD,ILO
SYD,KLO
SYD,KUL
SYD,KWI
SYD,LAO
SYD,LGP
SYD,MBT
SYD,MFM
SYD,MNL
SYD,MPH
SYD,NRT
SYD,OZC
SYD,PAG
SYD,PEK
SYD,PPS
SYD,PVG
SYD,REP
SYD,RUH
SYD,RXS
SYD,SGN
SYD,SIN
SYD,SJI
SYD,TAC
SYD,TAG
SYD,TBH
SYD,TPE
SYD,TUG
SYD,USU
SYD,ZAM
BWN,BCD
BWN,BKI
BWN,BKK
BWN,BSO
BWN,BXU
BWN,CAN
BWN,CBO
BWN,CEB
BWN,CGK
BWN,CGY
BWN,CRK
BWN,CRM
BWN,CYP
BWN,CYZ
BWN,DGT
BWN,DMM
BWN,DOH
BWN,DPL
BWN,DVO
BWN,DXB
BWN,FUK
BWN,GES
BWN,HKG
BWN,IAO
BWN,ICN
BWN,ILO
BWN,KIX
BWN,KLO
BWN,KUL
BWN,KWI
BWN,LAO
BWN,LGP
BWN,MBT
BWN,MEL
BWN,MFM
BWN,MNL
BWN,MPH
BWN,NRT
BWN,OZC
BWN,PAG
BWN,PEK
BWN,PPS
BWN,PUS
BWN,PVG
BWN,RUH
BWN,RXS
BWN,SGN
BWN,SGS
BWN,SHJ
BWN,SIN
BWN,SJI
BWN,SUG
BWN,SYD
BWN,TAC
BWN,TAG
BWN,TBH
BWN,TPE
BWN,TUG
BWN,ZAM
PEK,BCD
PEK,BKI
PEK,BKK
PEK,BSO
PEK,BWN
PEK,BXU
PEK,CAN
PEK,CBO
PEK,CEB
PEK,CGK
PEK,CGY
PEK,CRK
PEK,CRM
PEK,CYP
PEK,CYZ
PEK,DGT
PEK,DOH
PEK,DPL
PEK,DPS
PEK,DVO
PEK,DXB
PEK,FUK
PEK,GES
PEK,HKG
PEK,IAO
PEK,ICN
PEK,ILO
PEK,KIX
PEK,KLO
PEK,KUL
PEK,KWI
PEK,LAO
PEK,LGP
PEK,MBT
PEK,MEL
PEK,MFM
PEK,MNL
PEK,MPH
PEK,NRT
PEK,OZC
PEK,PAG
PEK,PPS
PEK,PUS
PEK,PVG
PEK,RUH
PEK,RXS
PEK,SGN
PEK,SGS
PEK,SHJ
PEK,SIN
PEK,SJI
PEK,SUG
PEK,SYD
PEK,TAC
PEK,TAG
PEK,TBH
PEK,TPE
PEK,TUG
PEK,USU
PEK,VRC
PEK,WNP
PEK,ZAM
CAN,BCD
CAN,BKI
CAN,BKK
CAN,BSO
CAN,BWN
CAN,BXU
CAN,CBO
CAN,CEB
CAN,CGK
