LIM,BCN
LIM,SLA
SCL,LPB
SCL,EZE
LIM,PUJ
LIM,AQP
BOG,CTG
MIA,EZE
LIM,AYP
MIA,CLO
ASU,GRU
SYD,SCL
SCL,PPT
MCZ,GRU
LIM,CJA
SCL,ZOS
SCL,DFW
MDZ,AEP
CGR,CGH
SJP,GRU
MAD,BOG
SCL,GIG
IGU,CGH
BCN,LIM
SCL,IQQ
CTG,ADZ
SCL,LAX
POA,GRU
LIM,SCL
MVD,GRU
VIX,CGH
UIO,MAD
SYD,AKL
BOG,VUP
UIO,EZE
SCL,GYE
NVT,CGH
CWB,CGH
LIM,CUN
IGU,LIM
POA,GIG
LDB,CGH
BSB,CGH
MAD,LIM
SCL,MHC
MAD,MDE
SCL,ROS
ASU,EZE
MDZ,SCL
LIM,TCQ
PUJ,SCL
REC,SDU
LIM,BOG
BSB,FOR
SCL,GRU
SCL,PUJ
MAD,UIO
BOG,ADZ
PUJ,MIA
SLZ,GRU
LIM,TYL
LIM,PIU
BOG,SMR
BOG,SCL
RAO,GRU
BOG,CLO
LIM,VVI
ASU,GIG
SCL,PUQ
IGU,SDU
SCL,ANF
FOR,BSB
JNB,GRU
RGL,PUQ
CWB,GIG
BSB,SDU
VIX,GIG
SCL,MPN
BOG,AUA
LIM,PCL
SSA,EZE
REC,CGH
CTG,CLO
REC,EZE
CGB,CGH
MDZ,LIM
LIM,ANF
MAO,BSB
JPA,GRU
LIM,MDZ
BSB,EZE
BOG,MDE
LIM,TPP
SCL,NQN
GYN,CGH
SCL,LSC
FOR,GIG
SCL,IPC
LIM,CTG
CTG,LIM
LIM,MDE
MVD,GIG
MVD,SCL
SCL,ZCO
MAD,GIG
LIM,GRU
MVD,LIM
SCL,BOG
SCL,COR
BRC,EZE
SCL,TUC
MAD,FRA
MAO,GIG
MIA,BOG
LIM,TBP
RGL,AEP
LIM,TRU
LIM,MIA
BSB,GRU
LDB,GRU
SCL,AEP
SCL,ASU
ASU,LIM
BCN,GRU
SCL,CUN
CWB,GRU
MIA,BAQ
LIM,GYE
BOG,LET
GYN,GRU
LIM,HAV
SCL,SYD
LIM,MAD
LIM,MVD
BOG,CUC
SCL,BBA
BOG,EYP
MAO,GRU
LIM,IGU
CTG,MDE
BOG,BAQ
ASU,SCL
REC,GRU
BOG,PEI
LIM,CUZ
LIM,MEX
LIM,COR
PUJ,LIM
MAD,GYE
SJP,CGH
SCL,CUZ
HAV,LIM
LIM,JFK
BOG,MAD
BOG,MIA
BOG,DFW
SCL,CCP
SCL,VVI
MIA,MDE
RAO,CGH
LIM,DFW
SCL,AKL
SSA,CGH
BSB,VCP
SCL,CJC
LIM,SJO
MAD,SCL
MCZ,CGH
MIA,PUJ
SCL,MEX
SCL,MDZ
BOG,BGA
SCL,CPO
NAT,GRU
SCL,PMC
PIU,LIM
CGR,GRU
LIM,ASU
BOG,MTR
SSA,GRU
TCQ,LIM
LIM,EZE
LIM,LPB
LIM,JUL
FOR,CGH
IGU,GIG
POA,CGH
BRC,AEP
UDI,CGH
BOG,LIM
SCL,MVD
NAT,GIG
BEL,GRU
BOG,GRU
LIM,MCO
RGL,SCL
SCL,LIM
SCL,ARI
VIX,GRU
FLN,CGH
SCL,MEL
UDI,GRU
FLN,GRU
LIM,TUC
CTG,BOG
LIM,IQT
MDZ,GRU
LIM,CIX
FOR,GRU
LIM,PEM
MIA,SCL
UIO,LIM
LIM,UIO
AJU,GRU
BSB,GIG
IGU,GRU
MAD,GRU
LIM,GIG
SCL,MAD
BSB,MAO
SCL,MIA
SCL,FRA
MIA,LIM
SCL,JFK
