MFM,MNL
MNL,XMN
TPE,MNL
XMN,MNL
SIN,MNL
PVG,MNL
MNL,ICN
MNL,HKG
CEB,SIN
MNL,CGY
HKG,MNL
MNL,MFM
MNL,DVO
MNL,CAN
MNL,PVG
MNL,NRT
MNL,TAG
MNL,CEB
MNL,SIN
MNL,SYD
MNL,BKI
MNL,NGO
MNL,KUL
HKG,CEB
PEK,MNL
NRT,CEB
KUL,MNL
BKK,MNL
CAN,MNL
CEB,MNL
CEB,NRT
CEB,ICN
CGY,MNL
CRK,MFM
DGT,MNL
MNL,PEK
MNL,DGT
NGO,MNL
ICN,MNL
SGN,MNL
TAG,MNL
NRT,MNL
CEB,HKG
HKG,CRK
LGP,MNL
SIN,CEB
MFM,CRK
DXB,MNL
MEL,MNL
SYD,MNL
BWN,MNL
HKG,ILO
DPS,MNL
CGK,MNL
FUK,MNL
KIX,MNL
REP,MNL
ICN,CEB
BKI,MNL
BCD,DVO
BCD,MNL
HAN,MNL
GUM,MNL
SIN,ILO
SIN,DVO
SIN,CRK
ZAM,TWT
ZAM,MNL
ZAM,DVO
ZAM,CEB
VRC,MNL
TUG,MNL
TWT,ZAM
TAC,MNL
ILO,CGY
DVO,BCD
ILO,DVO
MNL,PAG
DVO,ILO
MNL,TAC
TAC,CEB
MNL,KLO
BXU,MNL
MNL,TPE
DVO,MNL
DVO,SIN
RXS,MNL
CYZ,MNL
MNL,OZC
PPS,MNL
PPS,ILO
PPS,CEB
CGY,CEB
MNL,TUG
GES,ILO
PAG,MNL
CGY,ILO
OZC,MNL
MNL,ILO
ILO,PPS
KLO,MNL
CEB,PPS
MNL,ZAM
MNL,BKK
MNL,VRC
MNL,SGN
MNL,RXS
MNL,REP
CRK,HKG
MNL,PPS
ILO,HKG
MNL,LGP
MNL,KIX
MNL,GUM
CEB,GES
MNL,GES
MNL,HAN
MNL,FUK
CEB,CGY
MNL,DXB
CEB,CRK
MNL,DPL
MNL,CBO
CEB,DVO
MNL,CYZ
MNL,DPS
MNL,CGK
CEB,ILO
MNL,BXU
MNL,BWN
DPL,MNL
MNL,BCD
CEB,TAC
CEB,ZAM
CBO,MNL
DVO,CEB
ILO,SIN
DVO,ZAM
ILO,MNL
ILO,GES
GES,CEB
GES,MNL
ILO,CEB
SJI,MNL
CRK,SIN
CRK,CEB
