AMS,TLV
ATH,TLV
ATL,JFK
AUS,JFK
BCN,TLV
BKK,TLV
BNA,BOS
BOM,TLV
BRU,TLV
BTV,JFK
BUD,TLV
BUF,JFK
BWI,BOS
CDG,TLV
CHS,JFK
CLE,BOS
CLT,JFK
DEN,BOS
DFW,BOS
DFW,LHR
DME,TLV
DTW,BOS
FRA,TLV
GVA,TLV
HKG,TLV
HOU,JFK
IAD,JFK
JAX,BOS
JNB,TLV
KBP,TLV
KRK,TLV
LAS,JFK
LCA,TLV
LHR,TLV
LTN,TLV
MAD,TLV
MIA,TLV
MRS,TLV
MSP,BOS
MSY,JFK
MUC,TLV
MXP,TLV
NAP,TLV
NCE,TLV
OPO,MAD
ORD,JFK
OTP,TLV
PBI,JFK
PEK,TLV
PHL,BOS
PIT,BOS
PRG,TLV
PWM,JFK
RDU,JFK
RIC,BOS
ROC,JFK
RSW,JFK
SAN,JFK
SEA,JFK
SFO,JFK
SOF,TLV
SRQ,BOS
SXF,TLV
SYR,JFK
TBS,TLV
TLV,AMS
TLV,ATH
TLV,BCN
TLV,BKK
TLV,BOM
TLV,BOS
TLV,BRU
TLV,BUD
TLV,CDG
TLV,DME
TLV,FCO
TLV,FRA
TLV,GVA
TLV,HKG
TLV,JFK
TLV,JNB
TLV,KBP
TLV,KRK
TLV,LCA
TLV,LHR
TLV,MAD
TLV,MIA
TLV,MRS
TLV,MUC
TLV,MXP
TLV,NCE
TLV,OTP
TLV,PEK
TLV,PRG
TLV,SKG
TLV,SOF
TLV,SXF
TLV,TBS
TLV,VCE
TLV,VIE
TLV,WAW
TLV,YYZ
TLV,ZRH
TPA,JFK
VCE,TLV
VIE,TLV
WAW,TLV
YYZ,TLV
