STN,KEF
DFW,KEF
JFK,KEF
KEF,CPH
KEF,BRU
KEF,ALC
KEF,LGW
KEF,BCN
KEF,AMS
KEF,CDG
KEF,LYS
KEF,SXF
KEF,BWI
KEF,BOS
CDG,KEF
AMS,KEF
LGW,KEF
BCN,KEF
BOS,KEF
BRU,KEF
CPH,KEF
DUB,KEF
FRA,KEF
LYS,KEF
SXF,KEF
YUL,KEF
YYZ,KEF
KEF,STN
KEF,DUB
KEF,YYZ
KEF,FRA
KEF,LAX
KEF,SFO
KEF,ARN
WAW,KEF
LAX,KEF
SFO,KEF
KEF,MXP
KEF,DUS
KEF,TFS
BWI,KEF
DUS,KEF
MXP,KEF
TFS,KEF
EDI,KEF
EWR,KEF
ORD,KEF
CVG,KEF
DTW,KEF
STL,KEF
KEF,YUL
KEF,EWR
KEF,ORD
KEF,PIT
KEF,CVG
KEF,DTW
KEF,JFK
KEF,DFW
ARN,KEF
PIT,KEF
TLV,KEF
CLE,KEF
KEF,EDI
KEF,TLV
KEF,CLE
KEF,STL
ALC,KEF
KEF,WAW
