LIS,NTE
ORY,OPO
MAD,ORY
ORY,DJE
SVQ,ORY
ATH,LYS
IBZ,ORY
NAP,ORY
LIS,LYS
FNC,ORY
HER,LYS
HER,NTE
LYS,MIR
LYS,LIS
NTE,RAK
OPO,ORY
ORY,AGA
ORY,FAO
ORY,HER
ORY,DBV
ORY,FNC
RAK,LYS
ORY,OUD
TNG,ORY
ALC,ORY
BCN,ORY
FAO,LYS
JTR,ORY
ORY,ALC
ORY,JMK
ORY,JTR
VLC,ORY
DBV,ORY
ATH,ORY
LIS,ORY
MIR,ORY
ORY,AGP
LYS,RAK
ORY,FEZ
OPO,FNC
ORY,PMO
OUD,ORY
PMI,ORY
RAK,NTE
TLV,ORY
ESU,ORY
LYS,HER
MIR,LYS
NTE,LIS
OPO,LYS
ORY,RAK
ORY,MAD
ORY,SPU
RAK,ORY
TUN,LYS
JMK,ORY
CTA,ORY
OPO,NTE
ORY,SKG
ORY,OLB
PMO,ORY
ORY,KEF
SPU,ORY
DUB,ORY
LYS,TUN
ORY,DUB
ORY,BCN
ORY,ATH
ORY,TNG
NTE,HER
OLB,ORY
ORY,CHQ
ORY,PMI
ORY,VLC
ORY,BEY
ORY,LIS
ORY,MIR
CMN,NTE
HER,ORY
ORY,ESU
NTE,CMN
FAO,ORY
DJE,ORY
LYS,FAO
SKG,ORY
TUN,ORY
ORY,EDI
NTE,FNC
ORY,TUN
VCE,ORY
FEZ,ORY
NTE,FAO
AGA,ORY
LYS,OPO
BEY,ORY
ORY,SVQ
ORY,VCE
LYS,ALG
CHQ,ORY
ORY,TLV
AGP,ORY
ORY,CTA
ALG,LYS
FAO,NTE
DJE,LYS
MIR,NTE
ORY,CMN
LYS,FNC
RBA,ORY
ORY,NAP
ORY,RBA
TLV,LYS
ALG,NTE
SXF,NTE
NTE,ALG
LYS,DJE
ORY,CFU
ORY,TIA
LYS,ATH
NTE,MIR
LYS,AGA
ATH,NTE
NTE,OPO
ORY,TIV
CFU,ORY
LYS,TLV
FNC,OPO
TIV,ORY
NTE,SXF
ORY,IBZ
NTE,ATH
KEF,ORY
AGA,LYS
CMN,ORY
TIA,ORY
AMS,ORY
LYS,CTA
NTE,CTA
PMO,LYS
CTA,NTE
LYS,PMO
ORY,AMS
CTA,LYS
NTE,AGA
AGA,NTE
MLA,ORY
LYS,AGP
LYS,OUD
FNC,NTE
NTE,DJE
DJE,NTE
ORY,MLA
AGP,LYS
MLA,NTE
OUD,LYS
NTE,MLA
FNC,LYS
