ALG,TUN
CDG,DJE
CDG,MIR
CDG,TUN
DJE,CDG
DJE,DUS
DJE,HAJ
DJE,LEJ
DJE,LYS
DJE,MIR
DJE,MUC
DJE,NTE
DJE,STR
DJE,TXL
DUS,DJE
DUS,MIR
HAJ,MIR
LEJ,MIR
LYS,DJE
LYS,MIR
LYS,TUN
MIR,CDG
MIR,DJE
MIR,DUS
MIR,HAJ
MIR,LEJ
MIR,MUC
MIR,NCE
MIR,NTE
MIR,STR
MIR,TUN
MIR,TXL
MRS,TUN
MUC,MIR
NCE,TUN
NTE,DJE
NTE,TUN
STR,DJE
STR,MIR
TLS,TUN
TUN,ALG
TUN,CDG
TUN,LYS
TUN,MIR
TUN,MRS
TUN,NCE
TUN,NTE
TUN,TLS
TXL,MIR
