JFK,PBI
BQN,JFK
SJU,PUJ
FLL,ATL
BOS,SJU
ALB,FLL
LRM,JFK
JFK,SYR
MCO,SYR
MCO,MBJ
TPA,DCA
JFK,MBJ
ROC,JFK
FLL,STI
RDU,BOS
FLL,RDU
MCO,HAV
RDU,FLL
JFK,HAV
FLL,SWF
FLL,SNU
DCA,BOS
SJU,BOS
MCO,PAP
RDU,JFK
PAP,MCO
SDQ,FLL
JFK,CHS
SJU,FLL
DCA,FLL
ALB,MCO
BOS,DCA
FLL,PLS
POS,JFK
CHS,DCA
MCO,JFK
TPA,SJU
BQN,MCO
FLL,ALB
JFK,FLL
DCA,CHS
JFK,BOS
FLL,SDQ
PAP,JFK
NAS,DCA
JFK,PUJ
FLL,BQN
BOS,LGA
FLL,PIT
JFK,IAD
DCA,PBI
BOS,BNA
DCA,MCO
SJU,MCO
JFK,BUF
SDQ,MCO
EWR,SJU
HPN,RSW
RSW,HPN
BOS,JAX
JFK,SAV
BWI,MCO
HAV,FLL
PIT,FLL
PWM,JFK
STI,FLL
FLL,MDE
STI,JFK
JFK,BQN
FLL,PUJ
GND,JFK
MCO,BQN
MCO,RIC
MCO,ALB
PBI,JFK
BOS,RSW
PUJ,JFK
TPA,HPN
JFK,SDQ
IAD,BOS
JFK,LRM
FLL,BOS
PUJ,FLL
BOS,CLT
FLL,JFK
JFK,TPA
IAD,JFK
SJU,STI
RIC,MCO
SJU,SDQ
SJU,STX
BWI,BOS
FLL,PAP
BWI,FLL
FLL,CHS
SNU,FLL
RSW,DCA
EWR,RSW
BOS,AUA
SJU,TPA
JFK,STI
BOS,BWI
FLL,HAV
MCO,SWF
SRQ,JFK
JFK,PWM
BOS,BGI
BOS,EWR
FLL,MBJ
GCM,JFK
RIC,FLL
GCM,FLL
MDE,FLL
JFK,ATL
RIC,BOS
BOS,TPA
PVD,FLL
CUN,JFK
JFK,SXM
JFK,CLT
BOS,SDQ
PBI,DCA
JFK,RSW
CUN,BOS
DCA,NAS
BOG,MCO
JFK,SRQ
BUF,JFK
BOS,RIC
SYR,BOS
JAX,JFK
MCO,CUN
FLL,LGA
CLT,JFK
JFK,ROC
JFK,CUN
JAX,BOS
FLL,PHL
PBI,LGA
BUF,BOS
HPN,FLL
BOS,SAV
BNA,BOS
FLL,BNA
MCO,BOG
PLS,JFK
BOS,ATL
STT,SJU
PVD,MCO
MCO,HPN
BOG,FLL
PUJ,SJU
MCO,EWR
CUN,MCO
JFK,BGI
PLS,FLL
EWR,SDQ
SYR,MCO
HPN,PBI
JFK,AUA
BOS,STI
RSW,BOS
STI,SJU
EWR,TPA
DCA,RSW
FLL,GCM
BTV,JFK
BUF,MCO
HAV,BOS
JAX,FLL
HPN,MCO
BGI,BOS
STX,SJU
BOS,RDU
EWR,BGI
HAV,MCO
BOS,HAV
JFK,UVF
JFK,GCM
STI,EWR
STI,BOS
ANU,JFK
FLL,NAS
ATL,MCO
PIT,BOS
SWF,MCO
PBI,BOS
FLL,PVD
POP,JFK
ATL,JFK
JFK,PAP
TPA,EWR
EWR,BOS
SJU,DCA
FLL,JAX
MCO,ATL
FLL,BWI
JFK,DAB
JFK,PLS
ATL,FLL
BQN,FLL
FLL,POS
ATL,BOS
JFK,POP
BDA,JFK
EWR,FLL
FLL,AUA
BOS,CUN
LGA,MCO
BOS,BUF
CHS,FLL
BOS,MCO
PBI,HPN
MCO,SDQ
DCA,JAX
CUN,FLL
BGI,FLL
EWR,STI
FLL,BGI
FLL,EWR
BOS,PIT
JFK,MCO
LGA,FLL
TPA,JFK
BNA,FLL
JFK,SJU
MBJ,MCO
RSW,EWR
MCO,SJU
JFK,BDA
MCO,BUF
FLL,RIC
TPA,BOS
BOS,PHL
PHL,FLL
RSW,JFK
BOS,CHS
LGA,PBI
FLL,HPN
JAX,DCA
PAP,FLL
AUA,FLL
BGI,JFK
MCO,LGA
JFK,JAX
MCO,PVD
JFK,BTV
SJU,EWR
POS,FLL
NAS,MCO
BOS,PBI
JFK,NAS
FLL,BOG
EWR,PBI
NAS,FLL
SDQ,SJU
EWR,MCO
SDQ,EWR
HPN,TPA
SWF,FLL
NAS,JFK
SDQ,JFK
BOS,IAD
JFK,RDU
FLL,DCA
JFK,GND
DCA,SJU
FLL,CUN
JFK,POS
FLL,SJU
FLL,KIN
SXM,JFK
LGA,BOS
SAV,BOS
SJU,STT
JFK,KIN
PBI,EWR
MBJ,JFK
AUA,BOS
BOS,SYR
KIN,FLL
SDQ,BOS
HAV,JFK
CHS,BOS
MCO,NAS
DAB,JFK
BOS,FLL
UVF,JFK
JFK,ANU
AUA,JFK
KIN,JFK
MCO,BOS
BOS,JFK
SJU,JFK
SAV,JFK
BGI,EWR
MCO,BWI
CLT,BOS
DCA,TPA
PHL,BOS
CHS,JFK
SYR,JFK
MCO,DCA
MBJ,FLL
